Invoice_No,Invoice_Date,Customer_ID,Product,Quantity,Unit_Price,Country
INV501374,2025-12-06 00:00:00,CUST1137,Portable SSD,3,122.27,India
INV502229,2025-12-06 00:00:00,CUST1225,Gaming Mouse Pad,2,23.64,Singapore
INV502229,2025-12-06 00:00:00,CUST1225,Backpack,3,54.24,India
INV503150,2025-12-06 00:00:00,CUST1317,Gaming Mouse Pad,1,15.45,UAE
INV503474,2025-12-06 00:00:00,CUST1353,USB-C Hub,3,24.24,United Kingdom
INV503474,2025-12-06 00:00:00,CUST1353,Water Bottle,2,12.86,India
INV500020,2025-12-07 00:00:00,CUST1002,HDMI Cable,3,10.12,UAE
INV501476,2025-12-07 00:00:00,CUST1146,Gaming Mouse Pad,1,19.54,United Kingdom
INV501476,2025-12-07 00:00:00,CUST1146,Mini Tripod,3,14.49,UAE
INV501476,2025-12-07 00:00:00,CUST1146,Desk Lamp,1,29.41,Singapore
INV502678,2025-12-07 00:00:00,CUST1275,USB-C Hub,4,39.71,India
INV502678,2025-12-07 00:00:00,CUST1275,Bluetooth Speaker,5,48.64,Singapore
INV502678,2025-12-07 00:00:00,CUST1275,Laptop Stand,2,41.65,United Kingdom
INV503321,2025-12-07 00:00:00,CUST1336,Fitness Band,2,34.57,United Kingdom
INV503321,2025-12-07 00:00:00,CUST1336,Webcam,1,41.3,India
INV503321,2025-12-07 00:00:00,CUST1336,Headphones,4,47.9,India
INV503584,2025-12-07 00:00:00,CUST1364,Water Bottle,3,11.31,UAE
INV503584,2025-12-07 00:00:00,CUST1364,Desk Lamp,1,19.68,India
INV501067,2025-12-08 00:00:00,CUST1107,Laptop Stand,4,40.21,UAE
INV501067,2025-12-08 00:00:00,CUST1107,Smartwatch Strap,2,14.3,United Kingdom
INV501067,2025-12-08 00:00:00,CUST1107,Notebook Set,4,8.8,UAE
INV501170,2025-12-08 00:00:00,CUST1117,Laptop Stand,2,29.35,India
INV501170,2025-12-08 00:00:00,CUST1117,Mini Tripod,1,11.9,Singapore
INV501170,2025-12-08 00:00:00,CUST1117,HDMI Cable,2,8.66,India
INV501360,2025-12-08 00:00:00,CUST1136,Webcam,3,47.58,India
INV501360,2025-12-08 00:00:00,CUST1136,Headphones,2,51.31,India
INV501360,2025-12-08 00:00:00,CUST1136,Fitness Band,3,35.5,India
INV502032,2025-12-08 00:00:00,CUST1203,Webcam,1,38.76,India
INV502032,2025-12-08 00:00:00,CUST1203,Wireless Mouse,2,17.75,India
INV502032,2025-12-08 00:00:00,CUST1203,Mechanical Keyboard,1,44.14,United Kingdom
INV502126,2025-12-08 00:00:00,CUST1211,Wireless Mouse,4,17.21,Singapore
INV502232,2025-12-08 00:00:00,CUST1225,Mechanical Keyboard,6,85.83,UAE
INV502232,2025-12-08 00:00:00,CUST1225,Webcam,3,61.98,Singapore
INV502414,2025-12-08 00:00:00,CUST1245,Wireless Mouse,4,22.39,India
INV502414,2025-12-08 00:00:00,CUST1245,Mini Tripod,1,14.15,India
INV502414,2025-12-08 00:00:00,CUST1245,Webcam,4,46.84,India
INV500250,2025-12-09 00:00:00,CUST1022,Power Bank,3,24.95,India
INV500724,2025-12-09 00:00:00,CUST1071,Power Bank,3,27.43,India
INV500724,2025-12-09 00:00:00,CUST1071,Phone Case,4,8.75,UAE
INV501600,2025-12-09 00:00:00,CUST1161,Bluetooth Speaker,4,50.97,India
INV501600,2025-12-09 00:00:00,CUST1161,Phone Case,3,12.93,India
INV501600,2025-12-09 00:00:00,CUST1161,Fitness Band,6,38.81,India
INV501614,2025-12-09 00:00:00,CUST1163,Webcam,4,46.05,United Kingdom
INV503361,2025-12-09 00:00:00,CUST1340,Phone Case,4,11.1,India
INV500886,2025-12-10 00:00:00,CUST1089,Bluetooth Speaker,3,49.06,UAE
INV500886,2025-12-10 00:00:00,CUST1089,Charging Cable,3,6.85,India
INV501107,2025-12-10 00:00:00,CUST1109,Charging Cable,2,7.28,India
INV502421,2025-12-10 00:00:00,CUST1247,Wireless Mouse,4,19.94,India
INV502421,2025-12-10 00:00:00,CUST1247,Mini Tripod,4,11.97,India
INV502421,2025-12-10 00:00:00,CUST1247,Bluetooth Speaker,3,44.49,India
INV503078,2025-12-10 00:00:00,CUST1310,HDMI Cable,4,8.59,UAE
INV503302,2025-12-10 00:00:00,CUST1334,Notebook Set,2,10.62,India
INV503302,2025-12-10 00:00:00,CUST1334,Notebook Set,5,10.52,India
INV503302,2025-12-10 00:00:00,CUST1334,Mini Tripod,4,14.59,Singapore
INV503885,2025-12-10 00:00:00,CUST1397,Wireless Mouse,1,19.95,India
INV503885,2025-12-10 00:00:00,CUST1397,Charging Cable,2,7.88,UAE
INV503885,2025-12-10 00:00:00,CUST1397,Webcam,4,50.71,India
INV500944,2025-12-11 00:00:00,CUST1093,Phone Case,2,11.04,Singapore
INV500944,2025-12-11 00:00:00,CUST1093,Headphones,3,48.98,India
INV500944,2025-12-11 00:00:00,CUST1093,,1,51.53,Singapore
INV501581,2025-12-11 00:00:00,CUST1160,Smartwatch Strap,4,10.76,India
INV501627,2025-12-11 00:00:00,CUST1164,Mechanical Keyboard,2,50.77,India
INV501627,2025-12-11 00:00:00,CUST1164,Portable SSD,2,71.86,UAE
INV502262,2025-12-11 00:00:00,CUST1229,Power Bank,2,29.76,Singapore
INV502328,2025-12-11 00:00:00,CUST1235,Portable SSD,3,93.23,United Kingdom
INV502361,2025-12-11 00:00:00,CUST1238,Power Bank,3,30.86,India
INV503296,2025-12-11 00:00:00,CUST1333,Charging Cable,1,6.68,India
INV503605,2025-12-11 00:00:00,CUST1367,Laptop Stand,3,32.41,India
INV503605,2025-12-11 00:00:00,CUST1367,Smartwatch Strap,1,15.39,India
INV503605,2025-12-11 00:00:00,CUST1367,Headphones,1,60.3,United Kingdom
INV500112,2025-12-12 00:00:00,CUST1010,Notebook Set,4,9.36,India
INV500871,2025-12-12 00:00:00,CUST1086,Charging Cable,1,5.98,India
INV500871,2025-12-12 00:00:00,CUST1086,Portable SSD,3,80.3,India
INV501649,2025-12-12 00:00:00,CUST1166,Wireless Mouse,6,26.93,Singapore
INV501888,2025-12-12 00:00:00,CUST1188,Phone Case,2,10.12,India
INV501888,2025-12-12 00:00:00,CUST1188,Power Bank,3,23.32,India
INV501967,2025-12-12 00:00:00,CUST1197,Headphones,1,43.88,India
INV501967,2025-12-12 00:00:00,CUST1197,Notebook Set,1,6.33,UAE
INV501967,2025-12-12 00:00:00,CUST1197,Desk Lamp,2,21.15,UAE
INV502243,2025-12-12 00:00:00,CUST1226,Charging Cable,2,5.24,India
INV502243,2025-12-12 00:00:00,CUST1226,Smartwatch Strap,3,8.91,United Kingdom
INV502243,2025-12-12 00:00:00,CUST1226,Wireless Mouse,3,14.92,UAE
INV502543,2025-12-12 00:00:00,CUST1258,Smartwatch Strap,2,11.34,United Kingdom
INV502543,2025-12-12 00:00:00,CUST1258,Gaming Mouse Pad,2,15.45,India
INV502899,2025-12-12 00:00:00,CUST1294,Notebook Set,1,7.19,India
INV502899,2025-12-12 00:00:00,CUST1294,Wireless Mouse,3,18.92,India
INV502965,2025-12-12 00:00:00,CUST1299,Smartwatch Strap,3,17.84,United Kingdom
INV502965,2025-12-12 00:00:00,CUST1299,Mini Tripod,4,17.9,United Kingdom
INV503900,2025-12-12 00:00:00,CUST1399,Mechanical Keyboard,2,59.48,Singapore
INV503900,2025-12-12 00:00:00,CUST1399,Desk Lamp,3,23.53,India
INV500057,2025-12-13 00:00:00,CUST1005,Desk Lamp,2,20.78,India
INV501418,2025-12-13 00:00:00,CUST1141,Portable SSD,4,94.75,UAE
INV501418,2025-12-13 00:00:00,CUST1141,Backpack,4,44.21,United Kingdom
INV501418,2025-12-13 00:00:00,CUST1141,Water Bottle,4,15.77,United Kingdom
INV501962,2025-12-13 00:00:00,CUST1196,Fitness Band,1,30.67,India
INV501974,2025-12-13 00:00:00,CUST1198,Desk Lamp,5,29.5,United Kingdom
INV501974,2025-12-13 00:00:00,CUST1198,HDMI Cable,4,11.53,Singapore
INV501974,2025-12-13 00:00:00,CUST1198,Charging Cable,5,8.5,India
INV502691,2025-12-13 00:00:00,CUST1275,Wireless Mouse,5,23.65,Singapore
INV502691,2025-12-13 00:00:00,CUST1275,Wireless Mouse,5,24.91,India
INV503072,2025-12-13 00:00:00,CUST1310,Portable SSD,1,82.97,UAE
INV503072,2025-12-13 00:00:00,CUST1310,Mechanical Keyboard,1,45.37,India
INV503072,2025-12-13 00:00:00,CUST1310,Fitness Band,1,27.68,UAE
INV503524,2025-12-13 00:00:00,CUST1357,Water Bottle,4,16.16,UAE
INV503524,2025-12-13 00:00:00,CUST1357,Water Bottle,2,14.77,India
INV503867,2025-12-13 00:00:00,CUST1395,Mechanical Keyboard,4,74.49,India
INV503867,2025-12-13 00:00:00,CUST1395,Charging Cable,4,7.27,UAE
INV502104,2025-12-14 00:00:00,CUST1208,Backpack,6,46.16,India
INV502104,2025-12-14 00:00:00,CUST1208,Water Bottle,3,18.44,Singapore
INV502104,2025-12-14 00:00:00,CUST1208,Headphones,6,53.51,United Kingdom
INV502927,2025-12-14 00:00:00,CUST1298,Notebook Set,6,10.1,United Kingdom
INV503434,2025-12-14 00:00:00,CUST1348,Bluetooth Speaker,4,38.75,UAE
INV503556,2025-12-14 00:00:00,CUST1359,Power Bank,3,40.55,India
INV503556,2025-12-14 00:00:00,CUST1359,Wireless Mouse,2,27.02,India
INV503556,2025-12-14 00:00:00,CUST1359,Backpack,5,52.1,India
INV503741,2025-12-14 00:00:00,CUST1383,Mini Tripod,2,12.97,UAE
INV503741,2025-12-14 00:00:00,CUST1383,USB-C Hub,4,29.59,India
INV500537,2025-12-15 00:00:00,CUST1048,Power Bank,3,29.16,India
INV500537,2025-12-15 00:00:00,CUST1048,Notebook Set,1,7.87,Singapore
INV500537,2025-12-15 00:00:00,CUST1048,USB-C Hub,1,29.4,United Kingdom
INV500598,2025-12-15 00:00:00,CUST1055,USB-C Hub,3,24.7,UAE
INV500598,2025-12-15 00:00:00,CUST1055,Bluetooth Speaker,1,36.37,India
INV500598,2025-12-15 00:00:00,CUST1055,Gaming Mouse Pad,2,15.52,Singapore
INV500821,2025-12-15 00:00:00,CUST1080,USB-C Hub,3,28.98,India
INV501152,2025-12-15 00:00:00,CUST1114,Fitness Band,4,29.43,United Kingdom
INV501152,2025-12-15 00:00:00,CUST1114,Mini Tripod,2,11.8,United Kingdom
INV501894,2025-12-15 00:00:00,CUST1189,Phone Case,4,9.63,India
INV501894,2025-12-15 00:00:00,CUST1189,Power Bank,3,29.89,Singapore
INV501894,2025-12-15 00:00:00,CUST1189,Webcam,1,42.89,India
INV502137,2025-12-15 00:00:00,CUST1213,Power Bank,2,29.25,India
INV502137,2025-12-15 00:00:00,CUST1213,Headphones,4,44.54,Singapore
INV502137,2025-12-15 00:00:00,CUST1213,Bluetooth Speaker,1,40.35,India
INV502386,2025-12-15 00:00:00,CUST1241,Power Bank,3,26.87,UAE
INV502079,2025-12-16 00:00:00,CUST1207,Smartwatch Strap,1,13.07,India
INV502837,2025-12-16 00:00:00,CUST1288,Portable SSD,6,106.29,United Kingdom
INV502837,2025-12-16 00:00:00,CUST1288,Backpack,3,49.73,India
INV502859,2025-12-16 00:00:00,CUST1290,Notebook Set,4,8.48,India
INV502859,2025-12-16 00:00:00,CUST1290,Smartwatch Strap,2,14.76,United Kingdom
INV503274,2025-12-16 00:00:00,CUST1330,Backpack,4,37.01,India
INV503274,2025-12-16 00:00:00,CUST1330,Webcam,4,43.41,Singapore
INV503274,2025-12-16 00:00:00,CUST1330,Wireless Mouse,3,18.96,United Kingdom
INV503377,2025-12-16 00:00:00,CUST1342,Headphones,2,48.28,India
INV503377,2025-12-16 00:00:00,CUST1342,Laptop Stand,1,27.16,India
INV503377,2025-12-16 00:00:00,CUST1342,Portable SSD,3,80.82,UAE
INV503815,2025-12-16 00:00:00,CUST1389,HDMI Cable,4,10.21,UAE
INV500346,2025-12-17 00:00:00,CUST1028,Mechanical Keyboard,4,83.03,India
INV500346,2025-12-17 00:00:00,CUST1028,Charging Cable,6,9.91,UAE
INV500346,2025-12-17 00:00:00,CUST1028,Gaming Mouse Pad,5,21.81,Singapore
INV500540,2025-12-17 00:00:00,CUST1048,USB-C Hub,4,32.46,India
INV500540,2025-12-17 00:00:00,CUST1048,Headphones,3,48.17,Singapore
INV500540,2025-12-17 00:00:00,CUST1048,USB-C Hub,3,31.59,India
INV500576,2025-12-17 00:00:00,CUST1052,Power Bank,2,25.24,India
INV500576,2025-12-17 00:00:00,CUST1052,HDMI Cable,4,7.89,India
INV500576,2025-12-17 00:00:00,CUST1052,Water Bottle,3,13.32,United Kingdom
INV502628,2025-12-17 00:00:00,CUST1268,Mechanical Keyboard,2,55.18,United Kingdom
INV503017,2025-12-17 00:00:00,CUST1305,Notebook Set,6,10.3,United Kingdom
INV503017,2025-12-17 00:00:00,CUST1305,Water Bottle,4,18.29,India
INV503370,2025-12-17 00:00:00,CUST1340,Phone Case,2,12.23,India
INV501141,2025-12-18 00:00:00,CUST1114,Gaming Mouse Pad,3,14.79,India
INV501917,2025-12-18 00:00:00,CUST1191,Laptop Stand,3,36.59,Singapore
INV501917,2025-12-18 00:00:00,CUST1191,Headphones,4,57.02,India
INV501917,2025-12-18 00:00:00,CUST1191,Desk Lamp,1,25.07,United Kingdom
INV503572,2025-12-18 00:00:00,CUST1361,USB-C Hub,1,30.29,UAE
INV503572,2025-12-18 00:00:00,CUST1361,HDMI Cable,1,9.05,India
INV503572,2025-12-18 00:00:00,CUST1361,Laptop Stand,2,34.68,India
INV501269,2025-12-19 00:00:00,CUST1128,Wireless Mouse,1,21.03,India
INV501269,2025-12-19 00:00:00,CUST1128,Power Bank,3,30.72,India
INV501269,2025-12-19 00:00:00,CUST1128,Headphones,2,50.63,UAE
INV501349,2025-12-19 00:00:00,CUST1135,Power Bank,6,34.9,India
INV501349,2025-12-19 00:00:00,CUST1135,Fitness Band,2,40.54,India
INV501349,2025-12-19 00:00:00,CUST1135,Mini Tripod,4,13.16,India
INV501420,2025-12-19 00:00:00,CUST1141,Notebook Set,4,7.43,India
INV503182,2025-12-19 00:00:00,CUST1321,Water Bottle,4,15.83,UAE
INV503182,2025-12-19 00:00:00,CUST1321,HDMI Cable,1,10.12,India
INV503182,2025-12-19 00:00:00,CUST1321,HDMI Cable,4,8.63,UAE
INV503870,2025-12-19 00:00:00,CUST1396,Smartwatch Strap,4,12.42,India
INV503870,2025-12-19 00:00:00,CUST1396,Charging Cable,4,6.73,United Kingdom
INV503870,2025-12-19 00:00:00,CUST1396,Water Bottle,4,15.22,United Kingdom
INV502410,2025-12-20 00:00:00,CUST1245,Desk Lamp,3,26.3,India
INV502410,2025-12-20 00:00:00,CUST1245,Charging Cable,3,8.07,India
INV502410,2025-12-20 00:00:00,CUST1245,HDMI Cable,1,10.98,India
INV503153,2025-12-20 00:00:00,CUST1317,Mechanical Keyboard,4,58.78,UAE
INV503153,2025-12-20 00:00:00,CUST1317,Fitness Band,3,32.34,India
INV503153,2025-12-20 00:00:00,CUST1317,Charging Cable,2,6.76,UAE
INV503509,2025-12-20 00:00:00,CUST1356,Notebook Set,2,8.26,Singapore
INV503509,2025-12-20 00:00:00,CUST1356,Fitness Band,4,31.91,UAE
INV503509,2025-12-20 00:00:00,CUST1356,Mini Tripod,1,12.86,United Kingdom
INV500177,2025-12-21 00:00:00,CUST1014,Phone Case,4,11.25,India
INV500512,2025-12-21 00:00:00,CUST1047,Backpack,6,52.34,United Kingdom
INV500512,2025-12-21 00:00:00,CUST1047,Smartwatch Strap,6,16.16,India
INV503103,2025-12-21 00:00:00,CUST1313,Webcam,1,47.66,UAE
INV503103,2025-12-21 00:00:00,CUST1313,Gaming Mouse Pad,2,17.54,UAE
INV503103,2025-12-21 00:00:00,CUST1313,Bluetooth Speaker,4,41.77,India
INV503123,2025-12-21 00:00:00,CUST1314,Fitness Band,2,49.96,Singapore
INV503123,2025-12-21 00:00:00,CUST1314,Gaming Mouse Pad,6,22.6,India
INV503715,2025-12-21 00:00:00,CUST1379,Wireless Mouse,3,20.88,United Kingdom
INV503715,2025-12-21 00:00:00,CUST1379,Gaming Mouse Pad,4,15.79,India
INV503715,2025-12-21 00:00:00,CUST1379,Headphones,4,51.57,India
INV503389,2025-12-22 00:00:00,CUST1343,Mechanical Keyboard,5,65.97,Singapore
INV500305,2025-12-23 00:00:00,CUST1027,Water Bottle,4,18.17,India
INV500305,2025-12-23 00:00:00,CUST1027,Laptop Stand,5,36.53,UAE
INV501042,2025-12-23 00:00:00,CUST1102,Notebook Set,2,6.71,India
INV501042,2025-12-23 00:00:00,CUST1102,Fitness Band,1,27.51,India
INV501042,2025-12-23 00:00:00,CUST1102,Mechanical Keyboard,2,45.8,Singapore
INV501268,2025-12-23 00:00:00,CUST1127,Mechanical Keyboard,6,84.36,India
INV501268,2025-12-23 00:00:00,CUST1127,USB-C Hub,4,45.77,UAE
INV501580,2025-12-23 00:00:00,CUST1160,Mechanical Keyboard,2,53.99,India
INV501580,2025-12-23 00:00:00,CUST1160,Mechanical Keyboard,2,53.99,India
INV501580,2025-12-23 00:00:00,CUST1160,HDMI Cable,1,8.76,India
INV502018,2025-12-23 00:00:00,CUST1201,Portable SSD,1,81.83,United Kingdom
INV502214,2025-12-23 00:00:00,CUST1223,Charging Cable,3,5.7,India
INV502214,2025-12-23 00:00:00,CUST1223,HDMI Cable,2,7.87,India
INV502214,2025-12-23 00:00:00,CUST1223,Mechanical Keyboard,1,50.58,India
INV500915,2025-12-24 00:00:00,CUST1090,Power Bank,2,38.12,India
INV500915,2025-12-24 00:00:00,CUST1090,Mini Tripod,6,15.54,Singapore
INV500915,2025-12-24 00:00:00,CUST1090,Portable SSD,2,117.29,India
INV501363,2025-12-24 00:00:00,CUST1136,Webcam,2,48.39,India
INV501363,2025-12-24 00:00:00,CUST1136,USB-C Hub,4,32.13,United Kingdom
INV501363,2025-12-24 00:00:00,CUST1136,Gaming Mouse Pad,1,16.46,United Kingdom
INV501860,2025-12-24 00:00:00,CUST1185,Mini Tripod,2,14.78,India
INV501867,2025-12-24 00:00:00,CUST1186,Headphones,4,53.92,United Kingdom
INV501867,2025-12-24 00:00:00,CUST1186,Fitness Band,4,39.82,India
INV501867,2025-12-24 00:00:00,CUST1186,Headphones,2,53.76,India
INV500237,2025-12-25 00:00:00,CUST1020,Power Bank,3,37.62,India
INV500237,2025-12-25 00:00:00,CUST1020,Mini Tripod,2,15.28,India
INV500237,2025-12-25 00:00:00,CUST1020,Smartwatch Strap,2,15.96,India
INV502289,2025-12-25 00:00:00,CUST1231,Phone Case,6,11.94,Singapore
INV502592,2025-12-25 00:00:00,CUST1264,Webcam,3,57.38,India
INV502592,2025-12-25 00:00:00,CUST1264,Charging Cable,1,7.79,Singapore
INV502592,2025-12-25 00:00:00,CUST1264,Bluetooth Speaker,4,51.31,UAE
INV502639,2025-12-25 00:00:00,CUST1270,Bluetooth Speaker,3,52.87,India
INV502639,2025-12-25 00:00:00,,Smartwatch Strap,4,17.18,United Kingdom
INV502639,2025-12-25 00:00:00,CUST1270,Headphones,5,60.07,Singapore
INV502762,2025-12-25 00:00:00,CUST1279,HDMI Cable,1,8.65,India
INV503308,2025-12-25 00:00:00,CUST1334,Mechanical Keyboard,2,77.12,India
INV503308,2025-12-25 00:00:00,CUST1334,Charging Cable,3,8.66,UAE
INV500427,2025-12-26 00:00:00,CUST1042,Water Bottle,5,22.46,India
INV500427,2025-12-26 00:00:00,CUST1042,Notebook Set,2,12.15,India
INV500698,2025-12-26 00:00:00,CUST1068,Bluetooth Speaker,2,41.92,Singapore
INV500698,2025-12-26 00:00:00,CUST1068,Gaming Mouse Pad,6,17.85,Singapore
INV501089,2025-12-26 00:00:00,CUST1108,Webcam,1,43.86,United Kingdom
INV501089,2025-12-26 00:00:00,CUST1108,Charging Cable,4,7.07,India
INV501241,2025-12-26 00:00:00,CUST1127,Bluetooth Speaker,5,54.11,Singapore
INV501241,2025-12-26 00:00:00,CUST1127,Portable SSD,4,123.88,India
INV501413,2025-12-26 00:00:00,CUST1140,USB-C Hub,3,41.2,United Kingdom
INV501413,2025-12-26 00:00:00,CUST1140,Mechanical Keyboard,6,73.7,Singapore
INV501413,2025-12-26 00:00:00,CUST1140,Bluetooth Speaker,4,52.49,India
INV501699,2025-12-26 00:00:00,CUST1170,Notebook Set,4,10.97,India
INV502003,2025-12-26 00:00:00,CUST1199,Smartwatch Strap,2,10.41,India
INV502003,2025-12-26 00:00:00,CUST1199,Portable SSD,4,70.99,India
INV502003,2025-12-26 00:00:00,CUST1199,Laptop Stand,2,29.5,United Kingdom
INV502617,2025-12-26 00:00:00,CUST1267,Phone Case,2,10.37,India
INV502831,2025-12-26 00:00:00,CUST1288,Desk Lamp,6,34.37,India
INV502831,2025-12-26 00:00:00,CUST1288,Portable SSD,4,108.0,United Kingdom
INV502831,2025-12-26 00:00:00,CUST1288,Mini Tripod,5,14.96,India
INV502845,2025-12-26 00:00:00,CUST1288,HDMI Cable,4,11.33,United Kingdom
INV503071,2025-12-26 00:00:00,CUST1309,Headphones,3,37.71,India
INV500254,2025-12-27 00:00:00,CUST1023,Gaming Mouse Pad,3,21.04,India
INV501387,2025-12-27 00:00:00,CUST1138,Portable SSD,3,84.58,United Kingdom
INV501534,2025-12-27 00:00:00,CUST1155,Laptop Stand,5,51.77,Singapore
INV501534,2025-12-27 00:00:00,CUST1155,Webcam,2,63.78,UAE
INV501534,2025-12-27 00:00:00,CUST1155,Charging Cable,5,10.11,UAE
INV502630,2025-12-27 00:00:00,CUST1269,Phone Case,2,8.45,India
INV502630,2025-12-27 00:00:00,CUST1269,Desk Lamp,2,20.39,India
INV502999,2025-12-27 00:00:00,CUST1303,Backpack,2,38.47,United Kingdom
INV502999,2025-12-27 00:00:00,CUST1303,Notebook Set,2,7.58,united kingdom
INV502999,2025-12-27 00:00:00,CUST1303,Fitness Band,4,37.11,UAE
INV503898,2025-12-27 00:00:00,CUST1399,Charging Cable,3,6.72,India
INV503898,2025-12-27 00:00:00,CUST1399,Wireless Mouse,3,19.78,India
INV503898,2025-12-27 00:00:00,CUST1399,Notebook Set,3,7.67,India
INV500527,2025-12-28 00:00:00,CUST1047,Mini Tripod,4,14.93,India
INV500527,2025-12-28 00:00:00,CUST1047,Mini Tripod,3,16.61,UAE
INV500527,2025-12-28 00:00:00,CUST1047,Desk Lamp,6,30.14,India
INV503134,2025-12-28 00:00:00,CUST1314,Wireless Mouse,3,28.45,Singapore
INV500471,2025-12-29 00:00:00,CUST1044,Wireless Mouse,3,18.47,India
INV500519,2025-12-29 00:00:00,CUST1047,Backpack,5,52.57,India
INV500519,2025-12-29 00:00:00,CUST1047,Bluetooth Speaker,5,51.47,United Kingdom
INV500791,2025-12-29 00:00:00,CUST1078,HDMI Cable,4,8.14,India
INV500961,2025-12-29 00:00:00,CUST1095,Notebook Set,3,10.67,Singapore
INV501153,2025-12-29 00:00:00,CUST1115,Gaming Mouse Pad,4,17.34,India
INV501153,2025-12-29 00:00:00,CUST1115,Gaming Mouse Pad,2,15.4,Singapore
INV502416,2025-12-29 00:00:00,CUST1245,Headphones,1,62.57,India
INV502416,2025-12-29 00:00:00,CUST1245,Gaming Mouse Pad,1,17.97,United Kingdom
INV503088,2025-12-29 00:00:00,CUST1311,Smartwatch Strap,2,12.26,Singapore
INV503088,2025-12-29 00:00:00,CUST1311,Mechanical Keyboard,2,56.74,India
INV503088,2025-12-29 00:00:00,CUST1311,Charging Cable,2,7.27,UAE
INV500440,2025-12-30 00:00:00,CUST1042,Gaming Mouse Pad,5,23.04,UAE
INV500717,2025-12-30 00:00:00,CUST1070,Notebook Set,3,8.47,Singapore
INV500717,2025-12-30 00:00:00,CUST1070,Laptop Stand,1,34.85,Singapore
INV501361,2025-12-30 00:00:00,CUST1136,Gaming Mouse Pad,4,15.94,India
INV501361,2025-12-30 00:00:00,CUST1136,USB-C Hub,3,32.15,India
INV503630,2025-12-30 00:00:00,CUST1369,Desk Lamp,4,37.09,India
INV500091,2025-12-31 00:00:00,CUST1008,HDMI Cable,3,11.36,India
INV500091,2025-12-31 00:00:00,CUST1008,Laptop Stand,4,41.74,India
INV501094,2025-12-31 00:00:00,CUST1108,Mini Tripod,2,11.1,United Kingdom
INV501094,2025-12-31 00:00:00,CUST1108,Power Bank,3,28.22,India
INV501989,2025-12-31 00:00:00,CUST1198,USB-C Hub,4,38.96,India
INV501989,2025-12-31 00:00:00,CUST1198,Fitness Band,3,39.3,India
INV503564,2025-12-31 00:00:00,CUST1360,Wireless Mouse,1,19.02,India
INV503564,2025-12-31 00:00:00,CUST1360,Fitness Band,2,33.06,United Kingdom
INV503564,2025-12-31 00:00:00,CUST1360,Fitness Band,2,36.23,India
INV500900,2026-01-01 00:00:00,CUST1089,Bluetooth Speaker,5,44.77,India
INV501242,2026-01-01 00:00:00,CUST1127,Notebook Set,2,9.95,United Kingdom
INV501591,2026-01-01 00:00:00,CUST1161,Gaming Mouse Pad,6,19.42,UAE
INV502955,2026-01-01 00:00:00,CUST1299,Phone Case,5,14.21,Singapore
INV502955,2026-01-01 00:00:00,CUST1299,Mini Tripod,5,18.19,Singapore
INV502955,2026-01-01 00:00:00,CUST1299,Wireless Mouse,5,29.65,India
INV503857,2026-01-01 00:00:00,CUST1395,Wireless Mouse,5,22.1,Singapore
INV503857,2026-01-01 00:00:00,CUST1395,Webcam,3,56.18,Singapore
INV501090,2026-01-02 00:00:00,CUST1108,Gaming Mouse Pad,4,15.8,UAE
INV501090,2026-01-02 00:00:00,CUST1108,Smartwatch Strap,3,12.56,India
INV501918,2026-01-02 00:00:00,CUST1191,Gaming Mouse Pad,1,17.97,India
INV501918,2026-01-02 00:00:00,CUST1191,Webcam,1,46.28,India
INV501918,2026-01-02 00:00:00,CUST1191,Bluetooth Speaker,4,44.85,United Kingdom
INV502695,2026-01-02 00:00:00,CUST1275,Charging Cable,4,8.23,UAE
INV502695,2026-01-02 00:00:00,CUST1275,Power Bank,4,32.25,Singapore
INV502695,2026-01-02 00:00:00,CUST1275,Headphones,6,61.03,India
INV503905,2026-01-02 00:00:00,CUST1400,Laptop Stand,4,26.26,UAE
INV503905,2026-01-02 00:00:00,CUST1400,Smartwatch Strap,2,10.96,Singapore
